2026-01-18 20:54:21,instances/r250.5.col.txt,guloso,2,,,,1644355672,0.000176,25
2026-01-18 20:54:21,instances/r250.5.col.txt,guloso,2,,,,1644782372,0.0001655,25
2026-01-18 20:54:21,instances/r250.5.col.txt,guloso,2,,,,1645214872,0.0001666,25
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1838123884,0.0047103,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1844063184,0.0049871,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1849496684,0.0048052,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1854909684,0.0054296,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1860944284,0.0050549,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1866552184,0.0048358,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1871982284,0.004769,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1877274084,0.0050904,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1882769584,0.0047441,89
2026-01-18 20:54:34,instances/r1000.1c.col.txt,guloso,2,,,,1887973784,0.004787,89
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1892454708,0.0044758,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1897987808,0.0045695,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1903066008,0.0045776,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1908175808,0.0045879,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1913303408,0.0045914,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1918324508,0.004765,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1923551408,0.005251,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1929288108,0.0044939,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1934335908,0.0047747,90
2026-01-18 20:55:00,instances/r1000.5.col.txt,guloso,2,,,,1939516508,0.005042,90
2026-01-18 20:59:45,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,3163419872,0.287699,67
2026-01-18 20:59:45,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,3452577172,0.281275,67
2026-01-18 20:59:46,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,3734432172,0.281532,67
2026-01-18 20:59:46,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,4016461772,0.281144,67
2026-01-18 20:59:46,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,3410076,0.281798,66
2026-01-18 20:59:47,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,285804676,0.284466,67
2026-01-18 20:59:47,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,570841376,0.279341,67
2026-01-18 20:59:47,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,850870076,0.279295,66
2026-01-18 20:59:47,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,1130958776,0.278026,67
2026-01-18 20:59:48,instances/flat1000_76_0.col.txt,randomizado,2,0.2,50,,1410362776,0.278225,67
2026-01-18 21:00:14,instances/latin_square.col.txt,randomizado,2,0.2,50,,1587444200,0.306501,97
2026-01-18 21:00:14,instances/latin_square.col.txt,randomizado,2,0.2,50,,1895046800,0.304452,97
2026-01-18 21:00:14,instances/latin_square.col.txt,randomizado,2,0.2,50,,2200299000,0.302832,97
2026-01-18 21:00:15,instances/latin_square.col.txt,randomizado,2,0.2,50,,2503864100,0.320498,97
2026-01-18 21:00:15,instances/latin_square.col.txt,randomizado,2,0.2,50,,2824841900,0.31402,98
2026-01-18 21:00:15,instances/latin_square.col.txt,randomizado,2,0.2,50,,3139524700,0.306562,98
2026-01-18 21:00:16,instances/latin_square.col.txt,randomizado,2,0.2,50,,3447149800,0.304149,98
2026-01-18 21:00:16,instances/latin_square.col.txt,randomizado,2,0.2,50,,3752081500,0.301203,98
2026-01-18 21:00:16,instances/latin_square.col.txt,randomizado,2,0.2,50,,4054233900,0.303491,98
2026-01-18 21:00:16,instances/latin_square.col.txt,randomizado,2,0.2,50,,63675704,0.31025,98
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,1862392204,0.0400302,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,1903485204,0.0392105,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,1943148204,0.0403237,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,1984096804,0.0385404,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,2023204004,0.0407874,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,2064621304,0.0395057,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,2104571204,0.0387288,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,2144084804,0.0403769,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,2185014304,0.0390579,14
2026-01-18 21:00:18,instances/le450_25c.col.txt,randomizado,2,0.2,50,,2224688404,0.0399087,14
2026-01-18 21:00:21,instances/le450_25d.col.txt,randomizado,2,0.2,50,,944756408,0.041542,14
2026-01-18 21:00:21,instances/le450_25d.col.txt,randomizado,2,0.2,50,,987309708,0.0412287,14
2026-01-18 21:00:21,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1028967508,0.0391024,14
2026-01-18 21:00:21,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1068570008,0.03962,14
2026-01-18 21:00:21,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1108600608,0.0408765,14
2026-01-18 21:00:22,instances/le450_25d.col.txt,randomizado,2,0.2,50,,1149985508,0.0442588,14
